date,count
2022-08-24,9396727
2022-08-25,9407673
2022-08-26,9418876
2022-08-27,9431076
2022-08-28,9443187
2022-08-29,9455654
2022-08-30,9467452
2022-08-31,9479588
2022-09-01,9490879
2022-09-02,9501690
2022-09-03,9515326
2022-09-04,9527880
2022-09-05,9538964
2022-09-06,9550592
2022-09-07,9561752
2022-09-08,9572979
2022-09-09,9583419
2022-09-10,9595065
2022-09-11,9606611
2022-09-12,9617247
2022-09-13,9626773
2022-09-14,9636196
2022-09-15,9646466
2022-09-16,9656653
2022-09-17,9667460
2022-09-18,9679053
2022-09-19,9690044
2022-09-20,9700210
2022-09-21,9710295
2022-09-22,9719968
2022-09-23,9731334
2022-09-24,9742702
2022-09-25,9754526
2022-09-26,9765034
2022-09-27,9775893
2022-09-28,9786807
2022-09-29,9799283
2022-09-30,9810237
2022-10-01,9822042
2022-10-02,9835438
2022-10-03,9846632
2022-10-04,9857868
2022-10-05,9869308
2022-10-06,9881022
2022-10-07,9892676
2022-10-08,9905638
2022-10-09,9917897
2022-10-10,9930619
2022-10-11,9941924
2022-10-12,9952982
2022-10-13,9964340
2022-10-14,9975543
2022-10-15,9987930
2022-10-16,10001631
2022-10-17,10013650
2022-10-18,10024703
2022-10-19,10034911
2022-10-20,10045633
2022-10-21,10056256
2022-10-22,10067607
2022-10-23,10079317
2022-10-24,10089568
2022-10-25,10099353
2022-10-26,10109150
2022-10-27,10118745
2022-10-28,10128782
2022-10-29,10139194
2022-10-30,10150404
2022-10-31,10160619
2022-11-01,10170032
2022-11-02,10179721
2022-11-03,10190503
2022-11-04,10200015
2022-11-05,10209723
2022-11-06,10218462
2022-11-07,10228587
2022-11-08,10237459
2022-11-09,10246014
2022-11-10,10254653
2022-11-11,10263500
2022-11-12,10273737
2022-11-13,10284894
2022-11-14,10294522
2022-11-15,10303944
2022-11-16,10313534
2022-11-17,10323231
2022-11-18,10332556
2022-11-19,10342520
2022-11-20,10352781
2022-11-21,10361727
2022-11-22,10370638
2022-11-23,10380457
2022-11-24,10389162
2022-11-25,10397853
2022-11-26,10407097
2022-11-27,10416660
2022-11-28,10425089
2022-11-29,10433397
2022-11-30,10441701
2022-12-01,10449259
2022-12-02,10457277
2022-12-03,10465758
2022-12-04,10474580
2022-12-05,10481891
2022-12-06,10489368
2022-12-07,10496828
2022-12-08,10503906
2022-12-09,10511348
2022-12-10,10519693
2022-12-11,10527519
2022-12-12,10535076
2022-12-13,10542623
2022-12-14,10550139
2022-12-15,10557409
2022-12-16,10564555
2022-12-17,10572461
2022-12-18,10580372
2022-12-19,10587698
2022-12-20,10595152
2022-12-21,10602897
2022-12-22,10610350
2022-12-23,10618366
2022-12-24,10626433
2022-12-25,10634058
2022-12-26,10641957
2022-12-27,10649554
2022-12-28,10657105
2022-12-29,10664074
2022-12-30,10671153
2022-12-31,10679080
2023-01-01,10685412
2023-01-02,10692135
2023-01-03,10699396
2023-01-04,10706906
2023-01-05,10714580
2023-01-06,10721923
2023-01-07,10729132
2023-01-08,10736363
2023-01-09,10744472
2023-01-10,10749308
2023-01-11,10758040
2023-01-12,10765365
