rank,daily,title,date,thumbnail
1,127756,『DREAM PLACE』3DMVゲームサイズ公開！,2022-10-19,https://i.ytimg.com/vi/N-6bJ-qOuQA/default.jpg
2,90331,バグ / 25時、ナイトコードで。 × 鏡音レン,2022-06-15,https://i.ytimg.com/vi/2Ii7UBMxWVw/default.jpg
3,68989,2周年アニバーサリーソング『Journey』,2022-09-29,https://i.ytimg.com/vi/m__WcDdaF7k/default.jpg
4,41175,Flyer! / Vivid BAD SQUAD × 鏡音レン,2022-10-05,https://i.ytimg.com/vi/gr4FAlsibeg/default.jpg
5,38076,『エゴロック』3DMVゲームサイズ公開！,2022-10-06,https://i.ytimg.com/vi/l89n9HsU9Rc/default.jpg
6,36652,虚ろを扇ぐ / Vivid BAD SQUAD × KAITO,2022-09-06,https://i.ytimg.com/vi/MnZfL-cwUCA/default.jpg
7,35335,1周年アニバーサリーソング『群青讃歌』,2022-09-29,https://i.ytimg.com/vi/MxT59XJXMnU/default.jpg
8,32676,『Journey』3DMVゲームサイズ公開！,2022-09-29,https://i.ytimg.com/vi/jYh9Y7K2iuI/default.jpg
9,30359,ロウワー / 25時、ナイトコードで。 × MEIKO,2021-11-16,https://i.ytimg.com/vi/16M9oC-a5bY/default.jpg
10,30199,イフ / MORE MORE JUMP！ × 初音ミク,2022-09-30,https://i.ytimg.com/vi/egAHniCboNQ/default.jpg
11,26653,てらてら / Leo/need × 初音ミク,2022-07-21,https://i.ytimg.com/vi/diDsFjpV8yw/default.jpg
12,26525,アイデンティティ / 宵崎 奏 × 初音ミク,2022-04-15,https://i.ytimg.com/vi/YsSShYaKOvk/default.jpg
13,25181,シネマ / Vivid BAD SQUAD × KAITO,2021-08-17,https://i.ytimg.com/vi/8m1cUgLepmY/default.jpg
14,24919,アイディスマイル / 25時、ナイトコードで。 × MEIKO,2022-10-04,https://i.ytimg.com/vi/JTOM6fuXptg/default.jpg
15,24337,『DAYBREAK FRONTLINE』3DMVゲームサイズ公開！,2022-10-10,https://i.ytimg.com/vi/gZW_e-kICJU/default.jpg
16,20793,月光 / Vivid BAD SQUAD × MEIKO,2022-05-20,https://i.ytimg.com/vi/E5Wu8Ir6kdQ/default.jpg
17,18354,『にっこり^^調査隊のテーマ』3DMVゲームサイズ公開！,2022-01-19,https://i.ytimg.com/vi/v7SYWS2jarw/default.jpg
18,17952,Beat Eater / Vivid BAD SQUAD × 鏡音レン,2021-07-20,https://i.ytimg.com/vi/DaWbq6KeJq4/default.jpg
19,17780,STAGE OF SEKAI / Leo/need × 鏡音レン,2022-09-28,https://i.ytimg.com/vi/Sloi-L5FHBY/default.jpg
20,15119,ジャックポットサッドガール / 25時、ナイトコードで。 × 初音ミク,2021-08-03,https://i.ytimg.com/vi/J9kD9rYR088/default.jpg
21,15004,Glory Steady Go! / ワンダーランズ×ショウタイム × 巡音ルカ,2021-09-09,https://i.ytimg.com/vi/JoM4JGqQyCU/default.jpg
22,14648,88☆彡 / ワンダーランズ×ショウタイム × KAITO,2022-04-11,https://i.ytimg.com/vi/giOsLry_orw/default.jpg
23,13685,パラソルサイダー / MORE MORE JUMP！ × 巡音ルカ,2022-08-10,https://i.ytimg.com/vi/KJI_3HaLtmc/default.jpg
24,13529,いーあるふぁんくらぶ / ワンダーランズ×ショウタイム × 鏡音リン,2022-09-21,https://i.ytimg.com/vi/gocFWi_8dfI/default.jpg
25,13268,少女レイ / MORE MORE JUMP！ × 初音ミク,2022-07-17,https://i.ytimg.com/vi/3VT85q-E-UU/default.jpg
26,11962,Awake Now / Vivid BAD SQUAD × 初音ミク,2022-05-30,https://i.ytimg.com/vi/BUyrhLRzAwU/default.jpg
27,11554,トリコロージュ/25時、ナイトコードで。 × 初音ミク,2022-01-31,https://i.ytimg.com/vi/M_ijFuoASt0/default.jpg
28,11220,チュルリラ・チュルリラ・ダッダッダ！/ワンダーランズ×ショウタイム,2022-01-26,https://i.ytimg.com/vi/ZiZkXbivmh4/default.jpg
29,10722,RAD DOGS / Vivid BAD SQUAD × 初音ミク,2021-02-07,https://i.ytimg.com/vi/ZMbWDpC1N7s/default.jpg
30,10543,悪魔の踊り方 / Vivid BAD SQUAD × 鏡音リン,2022-08-27,https://i.ytimg.com/vi/mMUFtpnPFKs/default.jpg
31,9640,ワールドワイドワンダー / MORE MORE JUMP！ × KAITO,2021-12-22,https://i.ytimg.com/vi/aO_ZCaoojh4/default.jpg
32,9405,KING / 天馬 司、神代 類（ワンダーランズ×ショウタイム）,2022-01-26,https://i.ytimg.com/vi/B45Q1AbiBWg/default.jpg
33,9373,徳川カップヌードル禁止令 / 草薙寧々 & ネネロボ × ミクダヨー & 鏡音レン & KAITO,2022-03-16,https://i.ytimg.com/vi/jPXAgWkqbo4/default.jpg
34,8817,『ショウタイム・ルーラー』3DMVゲームサイズ公開！,2021-10-29,https://i.ytimg.com/vi/bKKxLK_1ae8/default.jpg
35,8776,フラジール / Vivid BAD SQUAD,2020-12-03,https://i.ytimg.com/vi/9kZ6MPqj9Tg/default.jpg
36,8355,カナデトモスソラ / 25時、ナイトコードで。 × 巡音ルカ,2021-06-28,https://i.ytimg.com/vi/GTlQhMRHXIg/default.jpg
37,8336,『トンデモワンダーズ』3DMVゲームサイズ公開！,2021-06-21,https://i.ytimg.com/vi/vI5xihka9hw/default.jpg
38,8019,ドクター＝ファンクビート / Vivid BAD SQUAD × KAITO,2022-07-07,https://i.ytimg.com/vi/t1XM0ECUqTE/default.jpg
39,7337,サラマンダー / 東雲彰人 & 東雲絵名 × 初音ミク,2022-04-15,https://i.ytimg.com/vi/babaG-xuBQM/default.jpg
40,5858,『君の夜をくれ』3DMVゲームサイズ公開！,2022-08-29,https://i.ytimg.com/vi/WnteC9NvDKQ/default.jpg
41,5700,ミライ / Vivid BAD SQUAD × 巡音ルカ,2021-12-22,https://i.ytimg.com/vi/X_u5UtcgrKw/default.jpg
42,5570,地球最後の告白を / MORE MORE JUMP！ × 巡音ルカ,2021-07-20,https://i.ytimg.com/vi/jSwRwYVjRg8/default.jpg
43,5565,『街』3DMVゲームサイズ公開！,2022-07-19,https://i.ytimg.com/vi/YF3cVIzd0oc/default.jpg
44,5199,命に嫌われている。 / アナザーver. by 宵崎奏（25時、ナイトコードで。）,2020-09-29,https://i.ytimg.com/vi/wNxrGUf6G0A/default.jpg
45,5139,威風堂々 / Vivid BAD SQUAD × KAITO,2022-04-25,https://i.ytimg.com/vi/I36IQ3cEPAo/default.jpg
46,5102,携帯恋話 / 25時、ナイトコードで。 × 初音ミク,2020-10-15,https://i.ytimg.com/vi/kNLyqES4fC8/default.jpg
47,5077,Peaky Peaky/Leo/need × KAITO,2022-02-26,https://i.ytimg.com/vi/IPIwkhKdQxM/default.jpg
48,5060,ECHO / Vivid BAD SQUAD × 巡音ルカ,2021-05-05,https://i.ytimg.com/vi/4z9Mg8sbFeU/default.jpg
49,5049,トラフィック・ジャム / Vivid BAD SQUAD × 鏡音リン,2022-01-17,https://i.ytimg.com/vi/UyDytd1EZSk/default.jpg
50,4925,『Flyer!』3DMVゲームサイズ公開！,2022-02-16,https://i.ytimg.com/vi/5fQRNjyRuSY/default.jpg
51,4839,心予報 / MORE MORE JUMP！ × 初音ミク,2022-04-06,https://i.ytimg.com/vi/t5c8D1xbXtw/default.jpg
52,4683,ステラ / Leo/need × 初音ミク,2020-11-16,https://i.ytimg.com/vi/AL6hWKN0WQo/default.jpg
